popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,popularity_artists,Cluster,PCA1,PCA2
42,77547,0,0.702,0.531,7,-9.576,1,0.606,0.218,0.0,0.272,0.567,100.853,3,613060.0,90,1,0.193947257054771,1.8889728109796486
37,239173,0,0.641,0.639,9,-14.34,1,0.0312,0.0145,0.0195,0.269,0.877,117.298,4,5073.0,27,0,0.9854156338398238,0.25517905796646156
45,233802,0,0.493,0.583,6,-6.474,0,0.0308,0.11,0.0,0.122,0.666,142.931,4,332531.0,65,0,1.2192124859382065,-0.9452934149174824
36,82320,0,0.639,0.571,2,-11.715,1,0.612,0.567,0.0,0.327,0.721,117.336,5,613060.0,90,1,-0.21569160129556306,2.0144622813265656
23,235560,0,0.734,0.233,5,-9.388,1,0.0539,0.851,0.0,0.15,0.463,115.944,4,271231.0,61,3,-0.9465584758790129,-0.006004392936092611
11,84373,0,0.621,0.102,0,-15.208,1,0.0913,0.986,0.0,0.12,0.945,80.716,4,1800.0,27,3,-1.9131043688695155,1.2479163130708666
61,133953,0,0.753,0.234,4,-15.194,0,0.111,0.0889,0.655,0.0863,0.198,171.988,4,105017.0,62,2,-1.0676080671565609,-1.0953555281528133
29,121067,0,0.668,0.445,0,-13.662,1,0.885,0.787,0.0,0.713,0.732,112.137,5,23593.0,71,1,-1.1179362090546394,3.3919602304366645
37,220640,0,0.765,0.769,9,-12.472,1,0.078,0.0159,1.03e-05,0.0792,0.868,109.692,4,1433.0,31,0,1.6152459970491713,0.40796424526583347
42,104707,0,0.502,0.878,0,-12.781,1,0.0347,0.0486,0.312,0.124,0.924,92.086,4,143095.0,58,0,1.0003825640002684,-0.022599852790136207
0,213053,0,0.439,0.0673,0,-14.676,1,0.0394,0.995,0.314,0.111,0.248,134.679,3,54.0,4,3,-2.9606092814439844,-1.3762270211771865
0,218400,1,0.214,0.812,6,-15.046,1,0.0666,1.2e-05,0.0351,0.295,0.234,183.859,4,43.0,1,0,0.160688969835905,-1.9651067872560177
20,314200,0,0.235,0.455,8,-8.982,1,0.0351,0.181,3.73e-06,0.959,0.135,142.053,3,4619.0,31,3,-0.6076952188247705,-0.9169962367403295
30,59335,0,0.709,0.267,8,-19.714,1,0.945,0.723,0.0,0.783,0.67,71.756,4,79023.0,76,1,-2.4062786720382543,4.306642815646137
4,408621,0,0.531,0.579,9,-10.667,0,0.0433,0.197,0.0146,0.286,0.395,120.465,4,517.0,14,0,0.2931304920975926,-1.1881635519356186
25,288267,0,0.616,0.559,0,-6.316,1,0.025,0.589,0.0,0.112,0.387,125.958,4,590840.0,55,3,0.28536591781276843,-0.9444218178866415
36,89440,0,0.689,0.399,1,-13.87,1,0.642,0.182,0.0,0.193,0.551,47.721,4,613060.0,90,1,-0.8789487462281024,2.205478174389272
23,338413,0,0.339,0.776,11,-12.024,0,0.11,0.538,0.00262,0.62,0.362,132.256,4,3817.0,14,3,-0.26325723505631754,-0.7227917570843391
0,192493,0,0.677,0.0844,7,-17.661,0,0.0685,0.981,0.000496,0.432,0.602,82.17,4,990.0,22,3,-2.5112659624885185,1.1703100922855123
32,289107,0,0.36,0.554,4,-12.226,0,0.0913,0.216,0.412,0.38,0.417,152.628,3,212471.0,54,2,-0.4239919492721997,-1.5454659796532373
34,318827,0,0.532,0.446,7,-14.379,1,0.052,0.0457,1.59e-05,0.296,0.537,158.309,4,1002.0,30,0,0.20071585953996615,-0.8782343817931513
26,293467,0,0.825,0.705,9,-10.721,1,0.0896,0.114,0.000486,0.0483,0.853,112.069,4,29217.0,42,0,1.6578347674191136,0.24195844463178803
1,174629,0,0.683,0.251,10,-11.353,1,0.0974,0.995,0.0205,0.367,0.86,74.423,4,1052.0,20,3,-1.2375279656664744,1.3979266307790121
16,147720,0,0.497,0.086,7,-20.976,1,0.0389,0.975,0.0,0.0657,0.541,125.316,4,52.0,23,3,-2.904909220527673,-0.2028988289183617
33,242733,0,0.575,0.776,5,-3.075,1,0.0372,0.0125,0.0,0.278,0.434,90.01,4,225205.0,59,0,1.6038341444960595,-0.4717479514494571
19,62547,0,0.69,0.85,11,-6.419,1,0.821,0.554,0.0,0.642,0.669,75.213,3,6155.0,57,1,0.5695310588276856,3.334598687514586
15,256707,0,0.536,0.647,6,-5.649,1,0.0352,0.152,0.0,0.0972,0.711,156.037,4,3436.0,33,0,1.6204253731997171,-0.9996967426108914
3,178467,0,0.545,0.231,11,-21.071,1,0.0572,0.871,2.64e-05,0.241,0.87,121.964,4,672.0,13,3,-1.9666814282658902,0.570698108194977
56,213666,0,0.699,0.109,1,-16.97,1,0.0438,0.935,0.0,0.152,0.54,100.005,4,6457.0,53,3,-2.1910490521099164,0.3586282621488557
52,285720,0,0.607,0.368,9,-11.425,0,0.0288,0.643,0.0,0.136,0.306,69.994,4,127856.0,58,3,-1.2337459170732141,-0.46292571036821767
63,193083,0,0.697,0.719,7,-6.314,0,0.0571,0.503,0.0,0.128,0.751,86.0,4,1123682.0,68,0,1.0371625939646136,0.39066863450478406
2,164080,0,0.351,0.328,5,-6.987,0,0.0301,0.982,0.857,0.13,0.262,75.446,4,2038.0,14,2,-2.5407962545705804,-1.7342848215386175
0,405134,0,0.579,0.939,2,-6.928,1,0.538,0.0343,0.581,0.114,0.133,125.017,4,1395.0,18,0,0.8140941138447015,-1.4312258232752153
47,83293,0,0.929,0.343,2,-12.801,1,0.0534,0.813,3.27e-06,0.133,0.884,99.994,4,6043.0,50,3,-0.32884605847400206,1.6739123291532894
23,184827,0,0.708,0.398,5,-10.628,1,0.0356,0.898,0.0449,0.223,0.661,121.347,4,7533.0,24,3,-0.5866689905226452,0.372460475151648
7,194867,0,0.412,0.261,5,-13.33,1,0.0372,0.897,0.0,0.523,0.568,77.841,4,998.0,22,3,-2.0525987567917428,0.43510249813365937
2,173520,0,0.517,0.125,1,-18.412,1,0.0666,0.731,0.0,0.18,0.414,76.882,4,1345.0,16,3,-2.675888451718326,0.11150318483926884
14,159907,0,0.914,0.647,7,-6.392,1,0.0425,0.725,0.00433,0.056,0.962,128.221,4,3159.0,18,0,1.4575670422273572,0.9158039444458937
14,140693,0,0.581,0.0997,5,-20.421,1,0.0414,0.624,0.0,0.324,0.649,83.808,4,69.0,40,3,-2.3630585412159015,0.8576615271868564
4,224333,1,0.426,0.936,4,-7.574,0,0.0453,0.0309,0.00238,0.472,0.359,109.332,4,570.0,3,0,1.212740206838318,-0.5784314677240818
47,127693,0,0.457,0.831,0,-5.786,1,0.0427,0.00787,0.0,0.217,0.676,159.919,4,346506.0,57,0,1.9623513161610597,-0.6527593670565461
41,233867,0,0.534,0.797,9,-7.046,1,0.0393,0.597,1.76e-05,0.978,0.672,146.034,4,997003.0,67,0,0.950301296204169,0.8407820568375239
31,256800,0,0.595,0.966,0,-3.83,1,0.062,0.0778,1.29e-06,0.358,0.685,128.783,4,218565.0,53,0,2.4641121258753946,-0.22853566492769622
8,86348,0,0.405,0.186,0,-17.063,1,0.0422,0.952,0.967,0.0718,0.191,103.79,1,2225.0,15,2,-3.8193526540348595,-1.6059113665818048
2,239913,0,0.513,0.528,7,-13.762,1,0.51,0.301,0.0,0.16,0.744,92.147,4,20580.0,44,0,-0.32418581693153486,0.8264456924924009
21,227316,0,0.627,0.876,7,-10.423,0,0.0456,0.136,0.00551,0.335,0.779,119.982,4,3682.0,33,0,1.607301799363728,0.2114454186540505
0,4792587,0,0.317,0.914,11,-6.233,0,0.0489,0.00158,0.546,0.129,0.108,137.075,4,1655.0,23,2,3.63837424696362,-18.08753199909691
0,174093,0,0.531,0.0697,7,-19.312,0,0.049,0.991,0.0621,0.155,0.422,130.869,4,641.0,19,3,-2.906335954368903,-0.3003441524892151
18,187613,0,0.482,0.574,0,-6.305,1,0.0279,0.429,0.0,0.136,0.229,83.953,4,82.0,6,3,-0.22901849261626014,-0.8310375317501626
10,300040,0,0.738,0.59,7,-12.464,1,0.0392,0.19,0.000324,0.331,0.964,100.045,4,12377.0,33,0,1.0338261930966013,0.692795953345672
24,94693,0,0.604,0.444,3,-10.946,1,0.567,0.823,0.0,0.196,0.953,206.977,3,2538.0,38,0,0.10179892450617878,1.2341504397124103
27,195818,0,0.529,0.794,2,-4.236,0,0.0646,0.18,0.000123,0.737,0.869,121.905,4,15062.0,32,0,1.8976900198431839,0.828572784262597
17,160078,0,0.537,0.597,0,-9.064,1,0.0427,0.566,3.64e-05,0.17,0.914,170.067,4,25322.0,42,0,0.8710831033150531,-0.19942957741081746
33,101013,0,0.687,0.461,2,-11.149,1,0.922,0.339,0.0,0.697,0.695,127.291,4,23593.0,71,1,-0.15501684386450115,3.2411796638316037
43,105067,0,0.588,0.608,9,-5.272,1,0.0334,0.17,0.0,0.359,0.956,166.221,3,467.0,36,0,1.8880090657560529,0.3523139578469203
23,246600,0,0.724,0.686,9,-5.666,1,0.0325,0.00886,0.0,0.0401,0.89,131.346,4,20992.0,33,0,2.2869348147070823,-0.22109053191651246
38,136178,1,0.904,0.555,1,-8.81,1,0.245,0.0828,3.53e-05,0.627,0.213,143.049,4,4065.0,49,0,0.7975765222282877,1.3204538595798725
37,199133,0,0.416,0.412,6,-7.76,1,0.0367,0.872,2.18e-06,0.262,0.638,163.538,4,32499.0,47,3,-0.41543201144034125,-0.7218671911186685
12,274920,0,0.53,0.335,9,-11.238,0,0.0253,0.649,0.0,0.104,0.129,98.926,4,822.0,19,3,-1.4701254262651557,-1.121656692430538
31,262120,0,0.545,0.414,11,-10.742,1,0.0293,0.0393,0.0,0.107,0.2,145.899,4,26449.0,29,3,0.0061808504732753546,-1.4432607001926243
45,222867,0,0.632,0.909,1,-3.556,1,0.0432,0.115,0.0,0.424,0.792,130.013,4,42013.0,44,0,2.5005388329354608,0.19533086440779593
51,156253,0,0.713,0.706,6,-6.29,0,0.0837,0.0819,3.37e-05,0.334,0.761,97.033,4,2817.0,46,0,1.636433554826232,0.8220381004552517
32,222633,0,0.644,0.806,4,-3.161,0,0.221,0.0154,0.0,0.127,0.67,105.302,4,24737.0,33,0,2.105952274043557,0.06307379222353611
35,66467,0,0.647,0.753,8,-10.375,1,0.936,0.751,0.0,0.747,0.542,113.367,3,613060.0,90,1,-0.37987987902701925,3.345028849543492
58,274813,0,0.744,0.318,11,-12.458,0,0.0342,0.73,0.0166,0.104,0.21,110.127,4,3123799.0,80,3,-1.2357785454041625,-0.4964810559733933
44,131533,0,0.685,0.614,7,-11.571,1,0.0355,0.611,0.000199,0.13,0.836,97.921,4,22607.0,45,0,0.24902183091029306,0.6879193101495559
18,190160,0,0.528,0.933,2,-4.314,1,0.0957,0.24,0.0,0.314,0.667,95.286,4,16464.0,50,0,1.7152448581543833,0.08594655727713563
0,200373,0,0.711,0.15,10,-13.718,1,0.0659,0.991,0.0,0.108,0.548,98.359,4,20.0,0,3,-1.8336449989376715,0.36471825077900943
30,105733,0,0.468,0.0403,0,-14.514,1,0.0361,0.68,3.18e-05,0.254,0.428,102.93,4,4482.0,40,3,-2.326565227115698,0.026002942363516694
50,205688,0,0.45,0.743,4,-8.879,0,0.058,0.578,2.59e-06,0.403,0.341,129.93,4,34540.0,50,3,0.03582113387162729,-0.547637929027282
11,202560,0,0.467,0.835,0,-9.246,1,0.0336,0.000853,0.000531,0.118,0.611,82.569,4,4105.0,28,0,1.1201374182769661,-0.5268282133890747
18,107280,0,0.798,0.322,0,-15.276,1,0.0297,0.416,0.0,0.0909,0.842,80.054,4,275.0,26,3,-0.45170516074545924,1.1757926998019945
9,213267,0,0.339,0.532,2,-9.258,1,0.0293,0.143,1.47e-05,0.094,0.287,137.378,4,35765.0,44,3,-0.02413379334343266,-1.6876372310943062
6,186240,0,0.612,0.615,0,-12.911,1,0.0594,0.597,6.51e-05,0.531,0.885,123.047,4,34313.0,44,0,0.21429010961543765,0.9970836517456391
8,199025,0,0.401,0.176,0,-11.859,1,0.0342,0.981,0.0,0.161,0.403,133.617,4,1129.0,29,3,-2.030922190888852,-0.8894496066014542
19,292640,0,0.4,0.296,7,-11.528,1,0.0396,0.885,1.12e-05,0.214,0.0987,159.896,3,5013.0,40,3,-1.7777200072389807,-1.706742654261126
65,247130,0,0.697,0.452,5,-10.739,0,0.0302,0.145,0.000146,0.0527,0.854,82.016,4,153226.0,66,0,0.6416775866009351,0.1985609589693657
12,156160,0,0.587,0.54,1,-10.899,1,0.0807,0.501,0.000714,0.0942,0.964,178.416,4,852.0,28,0,0.8343205458397592,-0.08723291422330466
16,215040,0,0.485,0.309,9,-11.605,0,0.0278,0.817,0.00101,0.283,0.459,96.352,4,1601.0,24,3,-1.5152218144385616,-0.2304694974961747
33,540305,0,0.364,0.0703,2,-22.663,1,0.0335,0.951,0.165,0.132,0.172,86.405,3,762.0,24,3,-3.916153649708781,-2.0842450007381004
41,225440,0,0.745,0.792,0,-5.111,0,0.0273,0.183,5.45e-06,0.0865,0.645,102.006,4,470986.0,64,0,1.8454697356989942,-0.0864372500664856
24,199147,0,0.676,0.721,6,-2.687,1,0.0317,0.34,0.0,0.0809,0.441,136.952,3,29533.0,31,0,1.546781294602324,-0.6911313519733375
6,172307,0,0.574,0.622,1,-7.557,1,0.0333,0.771,0.0,0.952,0.617,127.42,4,7144.0,35,0,0.10424209562413933,1.2295165842214528
3,217159,0,0.403,0.0421,5,-25.226,1,0.0769,0.992,0.934,0.0836,0.0433,73.7,1,330.0,4,2,-5.336216367633139,-1.6956091423930904
23,215960,0,0.544,0.118,1,-11.344,0,0.0439,0.974,0.0127,0.141,0.207,99.978,3,11303.0,28,3,-2.342704205066869,-0.6052463432282961
20,199655,0,0.492,0.945,9,-3.85,1,0.0365,0.000349,3.87e-05,0.141,0.677,81.017,4,37054.0,40,0,2.036520591501566,-0.4324715653504566
39,221080,0,0.642,0.602,2,-9.404,1,0.0312,0.0238,8.97e-05,0.273,0.615,157.551,4,38310.0,47,0,1.3182743394068899,-0.3657921868024533
27,164160,0,0.403,0.526,11,-9.707,1,0.0436,0.644,0.0,0.71,0.741,109.906,4,38094.0,33,3,-0.363963811981669,0.6912156118380697
39,195347,0,0.496,0.664,9,-6.949,1,0.0958,0.5,0.0,0.081,0.607,184.006,4,53799.0,49,0,0.9592683485449485,-1.0223566701314104
26,238880,0,0.543,0.517,2,-7.738,1,0.027,0.563,4.88e-05,0.178,0.587,105.25,4,143916.0,45,3,0.05000460499711333,-0.41926062213090404
0,409263,0,0.288,0.321,6,-10.308,1,0.0475,0.363,0.619,0.111,0.281,88.203,3,16379.0,40,2,-1.695419836543774,-2.625260482186513
17,221070,0,0.587,0.352,7,-11.806,1,0.0353,0.517,0.0,0.148,0.539,137.05,3,199.0,37,3,-0.4744757318052824,-0.4842424092314311
16,223023,1,0.822,0.719,0,-7.547,1,0.502,0.516,0.0,0.241,0.773,87.033,4,24904.0,46,0,0.9392887751568518,1.8018015150151498
35,65567,0,0.7,0.43,11,-11.455,0,0.954,0.893,0.0,0.277,0.863,135.596,3,128057.0,82,1,-0.7031139099753442,2.980406506530931
12,195533,0,0.623,0.353,2,-10.553,1,0.0303,0.796,0.0,0.232,0.56,103.154,4,13964.0,29,3,-0.8841904530656349,0.15326038192591862
40,228280,0,0.766,0.886,9,-4.36,0,0.179,0.351,0.000286,0.0689,0.548,126.877,4,19719.0,36,0,1.9062118750833639,-0.040601730915185576
27,70191,0,0.701,0.485,1,-15.836,1,0.946,0.451,0.0,0.31,0.582,60.533,5,79023.0,76,1,-1.2779604423664614,3.1944200684146895
0,182813,0,0.392,0.0973,11,-17.219,1,0.108,0.994,0.862,0.136,0.648,80.681,4,42.0,0,2,-3.5469406953775446,-0.8502093525127408
20,134920,0,0.167,0.281,7,-16.031,0,0.0328,0.642,0.98,0.124,0.158,70.966,4,747.0,33,2,-3.697660536565286,-2.2356691132566007
37,387733,0,0.58,0.368,1,-11.651,0,0.0321,0.000388,0.891,0.15,0.241,168.003,4,831.0,32,2,-0.5260027021124803,-2.730137014852875
53,199639,0,0.362,0.284,0,-9.837,0,0.0327,0.882,0.0,0.0961,0.267,79.109,4,453561.0,62,3,-2.030070002884704,-0.959958884758
14,198000,0,0.507,0.365,2,-12.674,1,0.0408,0.693,0.0626,0.146,0.964,120.921,4,45.0,5,3,-0.5170886604040564,0.02508790757486297
14,260800,0,0.472,0.328,9,-11.253,0,0.0327,0.72,0.0,0.359,0.261,139.39,4,9281.0,31,3,-1.2888784292205036,-0.8584044453701958
13,288240,0,0.799,0.52,6,-8.613,1,0.204,0.193,0.0,0.278,0.722,80.146,4,57099.0,50,0,0.8480603928319536,0.9149436704236252
35,204539,0,0.352,0.529,4,-7.212,1,0.0388,0.577,0.0,0.217,0.225,135.291,4,513099.0,57,3,-0.5156542899098535,-1.3786907113483138
34,212453,0,0.76,0.531,7,-10.14,1,0.046,0.453,0.0,0.112,0.865,175.38,4,97206.0,53,0,1.1399189651234816,0.009281095218732221
36,61427,0,0.783,0.511,1,-14.352,1,0.871,0.297,0.0,0.61,0.631,128.769,1,613060.0,90,1,-0.22777397851211192,3.323462413573613
5,238885,0,0.311,0.411,7,-7.676,1,0.0291,0.727,4.62e-06,0.346,0.658,179.803,3,34.0,0,3,-0.23019523693822266,-1.1237374937854108
2,237313,0,0.409,0.574,4,-5.044,1,0.0323,0.829,0.0177,0.816,0.521,98.333,4,431.0,10,3,-0.3592668748373482,0.36781152527604405
27,288613,0,0.738,0.392,0,-12.055,1,0.27,0.919,0.0,0.395,0.688,103.32,4,182.0,24,3,-0.8293886561189813,1.1514929191370138
0,190080,0,0.541,0.258,10,-13.997,1,0.0421,0.992,0.954,0.157,0.796,116.582,4,2679.0,21,2,-2.2250931775527563,-0.8431347824724692
35,203307,0,0.719,0.893,11,-7.962,0,0.0377,0.137,0.00782,0.172,0.846,110.897,4,13207.0,36,0,2.0844146189788826,0.3122314209717098
27,66660,0,0.687,0.462,4,-13.918,1,0.947,0.336,0.0,0.11,0.68,144.334,3,79023.0,76,1,-0.3021535103558845,2.2494372612738895
21,256893,0,0.664,0.498,7,-13.335,0,0.0274,0.562,0.868,0.264,0.348,140.063,4,15928.0,39,2,-1.1634616730844647,-1.3507433874002188
39,239880,0,0.774,0.503,9,-5.728,0,0.0405,0.176,0.0,0.123,0.511,97.985,4,1809254.0,67,0,0.987489517736026,-0.06413589191092048
34,350000,0,0.74,0.64,9,-8.234,1,0.0335,0.24,0.000496,0.116,0.54,126.914,3,634720.0,67,0,1.1937621768836897,-0.6742136444007678
36,219377,0,0.841,0.478,9,-6.526,0,0.0618,0.462,0.00166,0.355,0.336,126.015,4,2772.0,36,0,0.4605862412965051,0.3157284928014094
31,241933,0,0.448,0.424,10,-10.039,1,0.029,0.487,6.43e-05,0.111,0.327,145.367,4,125730.0,59,3,-0.5205380413341828,-1.370734731610709
36,155267,1,0.326,0.786,2,-10.724,1,0.0758,1.81e-05,0.791,0.0929,0.628,96.999,3,26284.0,37,2,0.061124037192088275,-1.5764141640690181
30,590280,0,0.366,0.547,3,-9.109,1,0.0374,0.619,0.00309,0.166,0.531,75.32,4,3637.0,32,3,-0.42934432185677285,-1.8880590172079272
19,224587,0,0.805,0.306,6,-12.05,0,0.0346,0.482,2.45e-05,0.114,0.806,112.069,4,49602.0,41,0,-0.0018853636594154816,0.5211777440989024
19,225960,0,0.559,0.357,2,-13.733,1,0.0346,0.183,0.0,0.666,0.452,112.185,4,13685.0,32,3,-0.5883809992087542,0.4072496558631848
32,223387,0,0.544,0.456,8,-7.362,1,0.0325,0.797,0.0,0.125,0.387,137.007,4,569.0,33,3,-0.43236947990853586,-0.8735945313420772
0,404640,0,0.755,0.842,1,-5.124,1,0.0526,9.6e-05,0.823,0.0601,0.439,125.002,4,1225.0,25,2,1.5465033733061175,-1.9998004110962502
1,212125,0,0.965,0.69,11,-7.782,0,0.0944,0.157,0.015,0.193,0.662,119.943,4,3306.0,39,0,1.8082997562386056,0.8018882417298
50,157569,0,0.691,0.808,0,-5.402,1,0.0513,0.316,0.0,0.161,0.701,105.046,4,8711.0,43,0,1.6093675189752237,0.2719945685154101
0,191578,0,0.672,0.323,3,-9.437,1,0.029,0.977,0.259,0.167,0.838,101.745,4,756.0,20,3,-0.8492409112371153,0.27418255673096575
2,72680,0,0.54,0.876,1,-6.466,1,0.0951,1.53e-05,0.945,0.468,0.498,135.071,4,3520.0,26,2,0.888200831264722,-0.7059211543245296
18,222747,0,0.346,0.381,3,-10.779,0,0.037,0.389,2.31e-06,0.176,0.317,107.16,4,9665.0,27,3,-1.0089716694394044,-1.1745274558011025
54,221080,0,0.721,0.792,8,-5.42,0,0.0481,0.457,7.08e-05,0.0632,0.874,93.967,4,336294.0,62,0,1.6399370229517778,0.27805320378187914
50,260272,1,0.523,0.383,9,-14.224,0,0.0684,0.539,0.00473,0.0651,0.482,109.085,4,190414.0,60,3,-1.0268107280255638,-0.6851768953940086
11,219148,0,0.38,0.363,9,-10.224,0,0.0286,0.674,4.65e-06,0.147,0.18,148.063,4,1131.0,24,3,-1.23982660913425,-1.5526845041021984
36,103867,0,0.721,0.519,2,-11.175,1,0.941,0.611,0.0,0.503,0.753,89.796,3,613060.0,90,1,-0.49306121482578513,3.4101991779628533
24,162827,0,0.614,0.124,3,-19.604,1,0.0646,0.982,0.925,0.11,0.554,74.842,4,4403.0,29,2,-3.559893922385082,-0.43501369276365065
32,159893,0,0.769,0.631,7,-7.359,0,0.0402,0.428,0.911,0.103,0.934,137.645,4,2291.0,34,2,0.7814327026542418,-0.49109804064155244
30,99573,0,0.572,0.696,6,-9.1,0,0.948,0.244,0.0,0.421,0.714,74.717,5,23593.0,71,1,0.23513435359403592,2.815572153575431
45,228053,0,0.608,0.778,0,-4.964,1,0.347,0.143,0.0,0.148,0.761,82.702,4,39104.0,48,0,1.542785941853519,0.599545968584002
0,201147,0,0.44,0.946,9,-3.947,0,0.11,7.11e-05,0.00599,0.209,0.466,140.152,4,292.0,2,0,2.002635115640359,-0.9902557102510213
31,248507,0,0.467,0.418,5,-12.59,1,0.0286,0.593,0.0162,0.765,0.324,175.838,4,650259.0,68,3,-0.8125793639222388,-0.3110194593314238
3,182067,0,0.766,0.261,9,-13.805,0,0.0434,0.983,0.000116,0.12,0.522,101.911,3,11872.0,29,3,-1.5090776740277148,0.4778590310585027
44,208013,0,0.681,0.806,6,-4.808,0,0.0336,0.0148,0.0,0.0482,0.901,137.938,4,36693.0,49,0,2.596220971823643,-0.24703634927554832
21,178653,0,0.341,0.722,4,-5.915,1,0.0567,0.0691,0.000219,0.831,0.144,112.336,4,26663.0,39,0,0.3697949614459675,-0.25543120357574
33,98787,0,0.708,0.615,5,-11.509,1,0.956,0.735,0.0,0.507,0.714,129.231,3,23593.0,71,1,-0.31140773661326365,3.124767036788833
24,206027,0,0.673,0.604,1,-16.923,1,0.109,0.211,8.15e-05,0.118,0.395,155.925,4,80657.0,48,0,0.013765184740438856,-0.41204842260145585
17,204173,0,0.726,0.382,3,-11.015,1,0.0573,0.718,0.000611,0.12,0.204,122.142,4,1392.0,21,3,-0.9326416431741027,-0.3430724376317466
46,163387,0,0.534,0.345,1,-9.526,0,0.0508,0.731,0.0,0.117,0.143,83.887,4,25597.0,39,3,-1.5423460267256512,-0.545991624302213
43,210000,0,0.492,0.439,10,-10.544,0,0.0298,0.782,0.000755,0.11,0.375,119.928,4,513099.0,57,3,-0.9955267537981588,-0.8241621246354514
30,85387,0,0.642,0.337,0,-17.002,1,0.924,0.637,0.0,0.367,0.373,81.774,4,23593.0,71,1,-2.2075909453030667,2.7167434518164164
46,254885,0,0.561,0.624,9,-9.448,0,0.156,0.399,0.0,0.139,0.242,129.582,4,47337.0,58,3,0.027149059896603777,-0.8419879771002062
41,253467,0,0.743,0.838,4,-10.501,1,0.0549,0.454,0.825,0.116,0.21,139.893,4,4571.0,36,2,0.022938876222233038,-1.5830044988642675
17,178667,0,0.29,0.849,0,-9.43,1,0.0788,0.016,0.0012,0.376,0.516,140.762,4,308.0,8,0,1.0047050236363109,-0.8776085431625071
16,253480,0,0.658,0.605,7,-12.318,1,0.0305,0.158,0.0113,0.0648,0.779,123.55,4,11086.0,35,0,0.9024701413348435,-0.2863486150952843
27,94053,0,0.728,0.561,5,-4.91,1,0.673,0.597,0.0,0.321,0.754,94.54,3,23593.0,71,1,0.4462596056843881,2.397302981599863
20,258413,0,0.712,0.87,0,-8.906,0,0.0375,0.599,0.00126,0.174,0.958,123.586,4,10634.0,25,0,1.5611881571415072,0.2941363711387132
22,174107,0,0.581,0.583,5,-9.312,1,0.103,0.55,0.0,0.268,0.449,149.802,4,11456.0,55,0,0.13204682074436605,-0.24705831284089466
37,142200,0,0.491,0.0515,10,-24.975,1,0.0432,0.993,0.9,0.115,0.0933,64.187,5,2520.0,44,2,-5.154347478302843,-1.0634578255986173
11,201587,0,0.159,0.326,7,-10.8,1,0.0341,0.984,0.121,0.218,0.162,86.147,1,1157.0,17,3,-2.7114535713507273,-1.5386554391264406
18,137973,0,0.321,0.282,9,-16.375,1,0.0347,0.768,2.49e-06,0.118,0.0943,177.787,5,3340685.0,68,3,-2.255390437319451,-1.6367698940412139
43,224640,0,0.907,0.501,9,-7.152,0,0.0542,0.0615,5.26e-05,0.0428,0.848,100.027,4,99431.0,65,0,1.6620146706651773,0.6186844797706967
50,296740,0,0.885,0.262,7,-13.126,1,0.0949,0.18,0.00332,0.0423,0.772,140.011,4,18262.0,47,0,0.49639317615950557,0.185786466984597
36,62635,0,0.607,0.228,5,-19.661,0,0.825,0.929,0.0,0.698,0.855,127.993,4,128057.0,82,1,-2.262673721946881,3.490471237177369
49,268042,0,0.837,0.509,6,-7.946,0,0.0431,0.62,0.0,0.0638,0.929,137.388,4,467884.0,53,0,1.0965723195113628,0.2797678451939065
29,127347,0,0.608,0.352,10,-8.516,1,0.0471,0.822,4.86e-05,0.0705,0.822,187.609,3,36434.0,45,3,0.12411772198101127,-0.2457703316462271
25,225427,0,0.708,0.477,4,-5.513,0,0.0289,0.505,0.0,0.101,0.268,107.153,4,143916.0,45,3,0.1289715870132557,-0.5413597350749842
20,228400,0,0.495,0.646,6,-5.904,0,0.0392,0.226,0.0,0.363,0.589,85.575,4,17315.0,37,0,0.7522970195349035,-0.12882217092483114
18,170733,0,0.563,0.511,7,-11.437,1,0.0396,0.296,0.786,0.0865,0.963,134.192,4,937.0,24,2,0.06460552737815621,-0.8416840522575736
17,326000,0,0.596,0.299,7,-14.453,1,0.0284,0.824,0.000298,0.124,0.235,134.023,3,40632.0,36,3,-1.619537341054117,-1.0934575039808572
0,555372,0,0.8,0.705,10,-11.468,0,0.146,0.00233,0.934,0.326,0.4,121.045,4,728.0,16,2,0.5118120341686604,-1.702654894022947
37,65562,0,0.718,0.329,1,-16.098,1,0.933,0.502,0.0,0.195,0.474,83.831,4,128057.0,82,1,-1.671285785179172,2.7454083873474904
23,230667,0,0.564,0.765,2,-8.594,1,0.028,0.0791,0.291,0.044,0.729,157.652,4,89877.0,52,0,1.5182027126382625,-1.2136014888084383
16,177685,0,0.676,0.333,5,-11.061,1,0.0663,0.99,3.29e-05,0.564,0.44,115.179,4,1428.0,15,3,-1.313429305090198,0.8589131783025403
39,405107,0,0.691,0.803,9,-5.745,1,0.0736,0.163,2.62e-05,0.184,0.81,120.804,4,29093.0,48,0,2.1695561673150006,-0.48845719645893504
50,288960,0,0.469,0.504,7,-6.317,1,0.0259,0.113,0.0,0.267,0.202,139.979,4,128865.0,38,0,0.40301711003302704,-1.4839160265854905
25,193773,0,0.677,0.733,0,-10.594,1,0.0776,0.114,1.72e-06,0.0752,0.891,139.81,4,4559.0,31,0,1.6588843447742982,0.05670596700731434
