id_songs,name_song,popularity_songs,duration_ms,explicit,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists
7uLxGQdU79wNyKNb3ycZbK,04 - und das Geheimnis im Burgbrunnen - Teil 16,17,64027,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.717,0.598,11,-13.866,0,0.947,0.911,1.86e-05,0.213,0.498,70.546,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
053ExnlRX7B9FG3lSpxurN,04 - und das Geheimnis im Burgbrunnen - Teil 17,17,72387,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.678,0.549,8,-11.755,1,0.952,0.961,0.0,0.498,0.614,144.8,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
5Cx8FCHFs7k1T7pHuOs8fy,04 - und das Geheimnis im Burgbrunnen - Teil 18,17,61360,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.692,0.608,7,-9.591,1,0.935,0.966,0.0,0.381,0.716,88.187,5,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
0zwkz19IVqsFiou6lHIqJL,04 - und das Geheimnis im Burgbrunnen - Teil 20,17,66560,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.637,0.756,9,-7.665,0,0.936,0.953,0.0,0.588,0.63,70.715,5,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
5c5JYWZNS392HAFUvvUUCs,04 - und das Geheimnis im Burgbrunnen - Teil 19,17,67653,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.628,0.671,0,-8.939,1,0.96,0.961,0.0,0.266,0.503,167.47,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
2LTASAGtIy6J5TBAwQ5OYD,04 - und das Geheimnis im Burgbrunnen - Teil 21,17,63733,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.676,0.658,1,-9.102,1,0.959,0.957,2.06e-06,0.156,0.504,80.209,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
7wtzhWwyKXt0mav4ZXRvOC,04 - und das Geheimnis im Burgbrunnen - Teil 22,17,69933,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.663,0.636,1,-10.07,1,0.909,0.943,1.83e-06,0.145,0.521,87.427,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
3GpHaVZklsTIH6u583gPlV,04 - und das Geheimnis im Burgbrunnen - Teil 23,17,68093,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.737,0.554,0,-11.821,1,0.906,0.955,1.94e-06,0.0904,0.753,108.604,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
4ay5oc5eGlLGnbl1hrEKUX,04 - und das Geheimnis im Burgbrunnen - Teil 24,17,65920,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.762,0.752,9,-12.268,0,0.66,0.895,0.00705,0.663,0.347,84.77,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
6lR1o4jC0o0d1rwgUJSxIs,04 - und das Geheimnis im Burgbrunnen - Teil 25,16,67413,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.757,0.85,4,-10.332,1,0.917,0.857,0.0,0.358,0.49,38.884,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
2wZ1PUwnNutuI8Cl8LD1dF,04 - und das Geheimnis im Burgbrunnen - Teil 27,16,72187,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.704,0.621,1,-10.702,0,0.907,0.863,0.0,0.161,0.584,82.722,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
5LyCHoZBxyiowaCU6ehh6g,04 - und das Geheimnis im Burgbrunnen - Teil 26,16,63360,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.707,0.76,8,-10.584,1,0.85,0.925,2.88e-06,0.317,0.448,99.948,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
1gE8FhRQseV2EfuhIl6xfw,04 - und das Geheimnis im Burgbrunnen - Teil 28,16,65280,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.681,0.554,8,-11.919,1,0.94,0.885,0.0,0.328,0.755,90.853,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
2AOOPhFxLGYhfdlF0vHZXE,04 - und das Geheimnis im Burgbrunnen - Teil 29,16,65840,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.692,0.665,5,-10.642,1,0.935,0.952,4.77e-05,0.208,0.609,76.666,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
4a2eQv4UWVD1L5BGOkO37V,04 - und das Geheimnis im Burgbrunnen - Teil 30,16,66667,0,1vjNjfkax0s9GD3jviAaZl,1975-11-01,0.703,0.571,11,-10.215,1,0.915,0.975,0.0,0.355,0.482,127.355,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
4cz3WwMtcmzr9RQOgn8pxY,06 - fährt Geisterkarussell - Teil 02,20,68947,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.717,0.581,10,-12.561,0,0.932,0.754,0.0,0.205,0.549,102.876,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
6cCzRkEqNr6VJNvWLGl9ic,07 - und der schaurige Punkt - Teil 04,19,72853,0,1vjNjfkax0s9GD3jviAaZl,1977-06-01,0.683,0.53,1,-13.045,1,0.919,0.889,0.0,0.538,0.525,100.261,1,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
5mRitUrwX79hrSpE3Bp3Gk,05 - und die große Spukschau - Teil 03,18,68720,0,1vjNjfkax0s9GD3jviAaZl,1977-03-01,0.744,0.418,8,-12.961,1,0.948,0.831,0.0,0.474,0.61,61.202,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
2IjP5y4PfxkCmAt20yrqg2,09 - und die Geisterjäger - Teil 07,18,77413,0,1vjNjfkax0s9GD3jviAaZl,1977-12-01,0.711,0.666,5,-13.195,1,0.949,0.542,4.45e-06,0.358,0.401,72.508,1,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
6zsKGJPErQljtHwZ2F5aAL,06 - fährt Geisterkarussell - Teil 01,18,68213,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.663,0.448,2,-14.732,1,0.882,0.652,0.0,0.245,0.6,89.991,5,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
0MN3ctjBgXN3q1OaPkagYp,06 - fährt Geisterkarussell - Teil 03,18,69147,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.747,0.531,10,-12.285,0,0.953,0.882,2.81e-06,0.318,0.744,84.908,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
3u861TS1nDSff8v5v0w4hL,06 - fährt Geisterkarussell - Teil 04,18,69067,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.725,0.568,5,-10.066,0,0.917,0.864,0.0,0.529,0.537,93.43,1,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
08fCr5eFCEnFj4VJY1wLDy,06 - fährt Geisterkarussell - Teil 05,18,70707,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.671,0.583,5,-8.892,1,0.928,0.873,0.0,0.522,0.824,145.743,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
5D0sg3BsUV6THiGnrl9iYv,06 - fährt Geisterkarussell - Teil 07,18,71267,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.682,0.649,6,-10.694,1,0.95,0.893,0.0,0.502,0.486,141.542,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
7zvQFeyTQLlztaUbDReUgk,06 - fährt Geisterkarussell - Teil 06,18,67133,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.781,0.54,8,-11.388,0,0.916,0.876,0.0,0.557,0.613,35.884,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
135xMqC0tJLb2VzQlP9ZF5,06 - fährt Geisterkarussell - Teil 10,18,69400,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.664,0.771,2,-11.18,0,0.9,0.891,0.0,0.399,0.213,147.815,5,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
4ZopTkv9oPoQoaDZYEFopM,06 - fährt Geisterkarussell - Teil 09,18,70760,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.625,0.579,7,-10.714,0,0.941,0.858,0.0,0.461,0.472,77.935,1,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
7uKIAAX5SDvaRRbQ2O3PIE,06 - fährt Geisterkarussell - Teil 08,18,69413,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.777,0.659,9,-11.034,0,0.926,0.898,0.0,0.29,0.628,104.819,5,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
1zor8Qi4UjBvHYQrMYt9k1,06 - fährt Geisterkarussell - Teil 11,18,69587,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.716,0.696,2,-11.607,0,0.946,0.854,0.0,0.516,0.478,74.406,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
4Ww56xQpMc4mP5VJkX4fwK,06 - fährt Geisterkarussell - Teil 12,18,66333,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.693,0.725,8,-9.809,1,0.918,0.884,0.0,0.721,0.82,53.63,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
20EqvuDB7IfpdY2LdqXUcH,06 - fährt Geisterkarussell - Teil 13,17,70827,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.713,0.813,5,-12.358,1,0.866,0.918,3.97e-06,0.0911,0.379,126.018,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
2w8DuXAK56GRsTYKotBtK3,06 - fährt Geisterkarussell - Teil 14,17,70733,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.678,0.615,2,-12.957,0,0.917,0.938,2.08e-05,0.413,0.36,87.892,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
48EqUQUZ8fhDho1oVvnfAA,06 - fährt Geisterkarussell - Teil 15,17,66013,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.402,0.938,5,-10.501,0,0.436,0.951,0.616,0.314,0.106,72.565,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
5Wy6lsi0z6vkbr4a6JiKFc,06 - fährt Geisterkarussell - Teil 16,17,70427,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.706,0.62,0,-13.476,1,0.914,0.866,0.0,0.141,0.673,84.111,1,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
0Rog1z4YLdTtPcBAizceHQ,10 - und das verschwundene Schloss - Teil 04,17,77493,0,1vjNjfkax0s9GD3jviAaZl,1977-12-02,0.695,0.418,5,-13.584,1,0.893,0.798,0.0,0.274,0.782,139.212,3,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
4ywHB6ksmLNEprnvdM5J62,06 - fährt Geisterkarussell - Teil 17,17,69013,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.776,0.683,9,-10.408,0,0.884,0.897,0.0,0.572,0.545,94.707,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
06XC9tYuDm1OCbEdgEvZiG,06 - fährt Geisterkarussell - Teil 18,17,73613,0,1vjNjfkax0s9GD3jviAaZl,1977-04-01,0.648,0.884,1,-7.888,1,0.917,0.914,0.0,0.597,0.383,95.515,4,8150.0,['hoerspiel'],"Hui Buh, das Schlossgespenst",48
5WLEeUn57CaW0TKcJwMIVT,Crni Leptir,29,227777,0,1sNT5A9P1Qgivb9X1aeVLt,1973-01-01,0.382,0.451,4,-7.381,0,0.0267,0.0179,0.00148,0.291,0.486,155.032,3,3955.0,['yugoslav rock'],YU Grupa,27
3dtQ7jrkklTrk7thnYpfp5,Čudna Šuma,27,218036,0,1sNT5A9P1Qgivb9X1aeVLt,1973-01-01,0.52,0.808,11,-7.901,1,0.0703,0.0106,0.0,0.249,0.637,176.182,3,3955.0,['yugoslav rock'],YU Grupa,27
73OS3sdkf594gfBRZgsSOS,Crni Leptir,23,227777,0,1sNT5A9P1Qgivb9X1aeVLt,1973-12-16,0.374,0.451,4,-7.381,0,0.0269,0.0177,0.00156,0.287,0.487,156.407,3,3955.0,['yugoslav rock'],YU Grupa,27
4CPpdh2XDhILTGrkpwa0NS,Kosovski Božur,23,280610,0,1sNT5A9P1Qgivb9X1aeVLt,1976-01-01,0.478,0.809,0,-7.213,1,0.038,0.0927,0.101,0.145,0.396,132.346,4,3955.0,['yugoslav rock'],YU Grupa,27
3X0RS68NkPLiMCWw16LwdK,Sama,19,245351,0,1sNT5A9P1Qgivb9X1aeVLt,1976-01-01,0.472,0.651,6,-9.979,0,0.0392,0.174,0.897,0.16,0.847,120.259,4,3955.0,['yugoslav rock'],YU Grupa,27
20BbCB4DHieTiuENBZF9WE,Kosovski Božur,18,280610,0,1sNT5A9P1Qgivb9X1aeVLt,1976-12-16,0.478,0.809,0,-7.213,1,0.038,0.0927,0.101,0.145,0.396,132.346,4,3955.0,['yugoslav rock'],YU Grupa,27
6toZFulKdFbqbhiyV1DLD8,Čudna Šuma,20,218036,0,1sNT5A9P1Qgivb9X1aeVLt,1973-12-16,0.52,0.808,11,-7.901,1,0.0703,0.0106,0.0,0.249,0.637,176.182,3,3955.0,['yugoslav rock'],YU Grupa,27
1zXZ0iqgR5Sd7RlPtiW1Oy,わたしの彼は左きき,28,187267,0,3uikpkBLFRcFKyF0TH5iSC,1973,0.619,0.518,0,-7.338,0,0.0517,0.581,0.0,0.0548,0.811,155.908,4,7122.0,['kayokyoku'],Megumi Asaoka,29
0KQevUfpXwzo735PLsFeXv,芽ばえ,27,204973,0,3uikpkBLFRcFKyF0TH5iSC,1972,0.555,0.449,0,-6.698,1,0.0343,0.382,0.000493,0.0844,0.644,123.062,4,7122.0,['kayokyoku'],Megumi Asaoka,29
50A7VKxRyL46RcTAhkmpOk,女の子なんだもん,16,167853,0,3uikpkBLFRcFKyF0TH5iSC,1972,0.721,0.895,2,-7.742,1,0.0442,0.201,0.00399,0.105,0.874,132.9,4,7122.0,['kayokyoku'],Megumi Asaoka,29
3bVIRX4A5IpZL28pHtkko8,悲しみよこんにちは,11,223347,0,3uikpkBLFRcFKyF0TH5iSC,1972,0.692,0.478,9,-6.821,1,0.0241,0.499,0.00127,0.094,0.561,104.458,4,7122.0,['kayokyoku'],Megumi Asaoka,29
3rDeisC0sr4FJXx5MTvxNa,森を駈ける恋人たち,16,170680,0,3uikpkBLFRcFKyF0TH5iSC,1973,0.652,0.659,1,-7.513,1,0.0313,0.457,4.95e-06,0.0713,0.88,145.178,4,7122.0,['kayokyoku'],Megumi Asaoka,29
4y21SVswkfkkF6pS0EFHTu,白い部屋,8,171800,0,3uikpkBLFRcFKyF0TH5iSC,1974,0.746,0.693,7,-7.541,0,0.0396,0.186,9.6e-05,0.0553,0.853,139.235,4,7122.0,['kayokyoku'],Megumi Asaoka,29
1bfU5b6wZdaIBkhq3KtZdi,雪の中の二人,9,235067,0,3uikpkBLFRcFKyF0TH5iSC,1975,0.542,0.476,10,-8.35,0,0.0312,0.269,0.0,0.0855,0.529,78.408,4,7122.0,['kayokyoku'],Megumi Asaoka,29
09dgfAT0eGWlJfdAuB4obx,わたしの彼は左きき,36,183401,0,3uikpkBLFRcFKyF0TH5iSC,2007,0.621,0.521,0,-7.351,0,0.0447,0.578,0.0,0.0921,0.802,155.964,4,7122.0,['kayokyoku'],Megumi Asaoka,29
09ng2RaUIYxAP7cOvy1anP,Cordillerano Ko Che,27,170360,0,41jrgKonPiAbXNqm2I9gPs,1973-03-23,0.638,0.527,7,-9.601,1,0.0492,0.599,0.0301,0.187,0.967,153.821,3,1776.0,['folklore paraguayo'],Dúo Pérez - Peralta,30
6ZxjKQjikuakXfcptt8f7g,Roipota Che Mba'Era,22,161213,0,41jrgKonPiAbXNqm2I9gPs,1972-06-14,0.747,0.631,10,-5.895,1,0.043,0.493,8.83e-06,0.193,0.794,136.791,3,1776.0,['folklore paraguayo'],Dúo Pérez - Peralta,30
32OxqwuLOIu9EENqidRd4l,Mamoitepa Che Rejata,21,137240,0,41jrgKonPiAbXNqm2I9gPs,1973-03-23,0.724,0.518,2,-11.091,1,0.0544,0.688,0.0,0.229,0.848,148.073,3,1776.0,['folklore paraguayo'],Dúo Pérez - Peralta,30
4cOrio2nOOIRXqs2rrl6SC,זמר נוגה (התשמע קולי),26,135907,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.415,0.443,0,-11.591,1,0.0369,0.67,1.6e-05,0.728,0.19,110.574,4,4893.0,['classic israeli pop'],Esther Ofarim,26
3dXkMdF669OiDZNfANGdVh,היו לילות,25,257973,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.272,0.319,7,-14.553,0,0.042,0.908,8.93e-05,0.697,0.224,141.943,3,4893.0,['classic israeli pop'],Esther Ofarim,26
2kAmht0g41PW804fdO8OWU,מה אומרות עינייך,15,176600,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.329,0.247,7,-15.376,1,0.0694,0.962,0.0,0.607,0.111,99.896,3,4893.0,['classic israeli pop'],Esther Ofarim,26
0TQOmynwLeYSnSCcN1ZZc4,ואולי,13,266293,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.277,0.166,0,-18.521,1,0.0593,0.966,1.01e-05,0.958,0.106,92.467,3,4893.0,['classic israeli pop'],Esther Ofarim,26
3k3wV1GxwIo7RBd9HuCHIC,שירת הנודד (הי ציוניוני הדרך),12,169120,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.483,0.71,9,-10.307,1,0.158,0.588,5.73e-05,0.867,0.688,109.965,4,4893.0,['classic israeli pop'],Esther Ofarim,26
6GjN4yt7bzx2GyNARDEZbL,שיר הנודד (מי יתנני עוף),13,248227,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.311,0.325,5,-18.777,0,0.0952,0.935,0.00944,0.973,0.111,65.111,4,4893.0,['classic israeli pop'],Esther Ofarim,26
6O79EaD0j7OJ4qKOMVuvsT,לילה לילה,10,190467,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.295,0.36,2,-16.166,0,0.109,0.878,0.0,0.981,0.274,96.958,3,4893.0,['classic israeli pop'],Esther Ofarim,26
3Xquice9Ds2sITi42Yd4af,יצאנו אט,9,193200,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.317,0.308,2,-13.92,0,0.05,0.883,0.00022,0.837,0.163,121.155,4,4893.0,['classic israeli pop'],Esther Ofarim,26
6QpXIC1v1M4N9rba7cdMJU,התרגעות,8,228267,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.269,0.259,7,-16.109,1,0.0505,0.935,0.00105,0.64,0.165,65.612,4,4893.0,['classic israeli pop'],Esther Ofarim,26
2MK9W2EWIsttIB2J3kuTUi,רקפת,8,162267,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.365,0.597,5,-12.282,0,0.482,0.816,8.74e-05,0.98,0.619,129.781,3,4893.0,['classic israeli pop'],Esther Ofarim,26
4a1pyJuU6sOrivtFnRBQdJ,ירושלם,7,177293,0,0G8JL8AMaRc50OwZz7YsFE,1973-01-31,0.197,0.332,5,-13.297,0,0.0347,0.755,0.0191,0.617,0.0683,86.776,3,4893.0,['classic israeli pop'],Esther Ofarim,26
4CA4Xxkfb92R1ENlfM5nBd,Mi Yitaneni Oof (Who Will Make Me Fly),16,261120,0,0G8JL8AMaRc50OwZz7YsFE,1998-01-01,0.244,0.0818,3,-16.288,0,0.0384,0.983,0.2,0.705,0.188,76.825,4,4893.0,['classic israeli pop'],Esther Ofarim,26
2Ryb3PsRpeOjHMXvDtmqaA,Bird On A Wire,16,211160,0,0G8JL8AMaRc50OwZz7YsFE,1998-01-01,0.384,0.109,9,-17.466,1,0.0388,0.897,0.0209,0.699,0.179,141.217,4,4893.0,['classic israeli pop'],Esther Ofarim,26
4OeqXdVbDbGLWwkjP6Ue6H,Los Barcos En La Bahia,15,209921,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.639,0.549,11,-12.692,1,0.0423,0.0123,6.23e-05,0.258,0.952,97.049,4,1275.0,['combos nacionales'],Los Mozambiques,18
5isCFmacEcsmFIc8UkFzxd,Noche De Cumbia,13,197722,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.608,0.485,1,-11.207,1,0.0723,0.102,0.0,0.0306,0.854,97.944,4,1275.0,['combos nacionales'],Los Mozambiques,18
4J8Ph2DPobMXpH5F4tvBv8,Pocrieña,12,195919,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.807,0.346,2,-13.756,1,0.165,0.119,0.0,0.121,0.859,99.937,4,1275.0,['combos nacionales'],Los Mozambiques,18
2aomooLuRpkttVaLS5mdFH,Guarare,9,247772,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.761,0.427,8,-12.14,1,0.0787,0.137,0.0,0.29,0.787,98.461,4,1275.0,['combos nacionales'],Los Mozambiques,18
2gFB7Y3NIY0xTAXGt2VaT4,El Niño Y El Perro,8,225542,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.67,0.323,4,-13.93,1,0.093,0.0815,4.13e-05,0.105,0.817,147.284,4,1275.0,['combos nacionales'],Los Mozambiques,18
7wUnnV666jFUzPWDPHuMtw,Lo Nuestro Termino,5,241529,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.64,0.256,7,-14.267,0,0.0515,0.115,0.0,0.109,0.737,138.751,4,1275.0,['combos nacionales'],Los Mozambiques,18
2UJvE2NwCNhr9nmIoF5lev,La Matita De Arroz,2,283952,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.671,0.741,8,-10.219,1,0.0389,0.497,0.0,0.338,0.924,111.074,4,1275.0,['combos nacionales'],Los Mozambiques,18
5tFeSNzacaFBl2XP3ivUYg,No Me Digas Que No Me Quieres,2,208301,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.645,0.598,7,-11.688,1,0.0366,0.483,3.88e-06,0.154,0.964,110.172,4,1275.0,['combos nacionales'],Los Mozambiques,18
6TdRIsLWFYtNckcckTtOsG,Dolores,2,227710,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.611,0.67,0,-10.767,0,0.0463,0.448,0.0,0.285,0.976,109.024,4,1275.0,['combos nacionales'],Los Mozambiques,18
1KoyHUUJZ2qvBnBQfcY8OA,Sesteadero,2,152452,0,2GyK6JLjh7049eVGljkNel,1974-03-14,0.644,0.618,7,-11.336,1,0.0346,0.658,0.0,0.326,0.973,108.632,4,1275.0,['combos nacionales'],Los Mozambiques,18
4vEFM1zKPpiYbADl7P7d1q,"Poutpurri: Elisa, Cariño, Siempre Sere Para Ti, Gotas De Rocio, Reina Elizabeth, Ya No Te Quiero, Bajesa (feat. Arcadio Molinar)",23,969562,0,2GyK6JLjh7049eVGljkNel,2010-08-26,0.431,0.387,9,-9.187,1,0.0324,0.139,0.0,0.377,0.478,145.302,4,1275.0,['combos nacionales'],Los Mozambiques,18
1UeTczkS3bnar4XI6CTsCG,Besame Morenita (feat. Arcadio Molinar),18,242365,0,2GyK6JLjh7049eVGljkNel,2010-08-26,0.597,0.719,2,-7.097,1,0.0402,0.27,3.09e-06,0.0741,0.896,99.783,4,1275.0,['combos nacionales'],Los Mozambiques,18
58AfHClykxD5IZBUTLO5si,Donde Estara (feat. Arcadio Molinar),18,278832,0,2GyK6JLjh7049eVGljkNel,2010-08-26,0.419,0.519,10,-7.925,1,0.0308,0.0329,0.0,0.116,0.779,95.541,4,1275.0,['combos nacionales'],Los Mozambiques,18
7wpxjDJmz4L72XUBiTBu6N,Soy de Chiriqui,12,401477,0,0M4yd5S654SWVrftBFCsgp,1974-02-14,0.633,0.673,9,-9.698,1,0.0394,0.271,0.0,0.19,0.93,100.017,4,55.0,['combos nacionales'],Combo Impacto,4
6ff58vTHwNsGYZxhEYPgCJ,Quisiera,1,349363,0,0M4yd5S654SWVrftBFCsgp,1974-02-14,0.591,0.691,7,-8.023,1,0.0361,0.486,0.0,0.323,0.949,101.044,4,55.0,['combos nacionales'],Combo Impacto,4
7JkB980oGWjHWNvjJwFmeM,La Chola del Taimati,1,331286,0,0M4yd5S654SWVrftBFCsgp,1974-02-14,0.694,0.613,3,-10.234,0,0.072,0.195,0.0,0.0507,0.966,100.639,4,55.0,['combos nacionales'],Combo Impacto,4
7pteadT0GQ1jdT3myJkXkW,La Vela,0,308115,0,0M4yd5S654SWVrftBFCsgp,1974-02-14,0.539,0.573,2,-9.563,0,0.0485,0.285,0.0,0.188,0.853,128.174,4,55.0,['combos nacionales'],Combo Impacto,4
4xDEGrPWixAjez79HG1iSo,Desillusion,23,216733,0,3lxLm6XdYOTwQcv5mS5V5T,1974-07-12,0.596,0.537,3,-13.504,1,0.0424,0.0271,8.91e-06,0.165,0.798,107.144,4,2672.0,['kompa'],Les Shleu Shleu,19
65xshzwoPJY3nFXq9Hoj9n,Ce La Ou Ye,18,536627,0,3lxLm6XdYOTwQcv5mS5V5T,1974-07-12,0.457,0.458,0,-15.846,1,0.0488,0.00378,1.68e-06,0.571,0.687,110.092,4,2672.0,['kompa'],Les Shleu Shleu,19
2haH2XIVZD298xICx546l5,Sept Jours De La Semaine,14,219867,0,3lxLm6XdYOTwQcv5mS5V5T,1974-07-12,0.477,0.574,9,-16.537,0,0.0631,0.0122,0.000352,0.0345,0.863,114.142,4,2672.0,['kompa'],Les Shleu Shleu,19
7IAx79YyzZYw5Y3ouLHCsr,Jouroumou Pa Donnin Calebasse,10,229973,0,3lxLm6XdYOTwQcv5mS5V5T,1974-07-12,0.469,0.506,7,-15.792,1,0.0564,0.0318,0.0,0.108,0.893,103.938,4,2672.0,['kompa'],Les Shleu Shleu,19
6PIY4yWj2JfG44Kwwz6hAV,Camions - Autobus / Camion-Citerne dechargeant du gaz-oil,29,38053,0,6Ito07edC1JSvB9nxaIe3S,1974-01-15,0.173,0.484,0,-21.95,1,0.0451,0.118,0.989,0.116,0.0,81.136,4,425.0,['classic tunisian pop'],Bruitages,28
5zR7kYqQtA4kxyr28NDB6n,Cheval / Bruit de sabots sur l'asphalte 2,16,31067,0,6Ito07edC1JSvB9nxaIe3S,1974-04-20,0.691,0.567,7,-29.696,1,0.205,0.237,2.81e-05,0.373,0.0227,138.293,4,425.0,['classic tunisian pop'],Bruitages,28
6FHYzpqeIjYWUyUQoxkP3u,Animaux / Chevaux: passage sur le pavè,16,30067,0,6Ito07edC1JSvB9nxaIe3S,1974-02-27,0.753,0.652,5,-27.928,0,0.238,0.0385,0.907,0.21,0.0653,112.519,4,425.0,['classic tunisian pop'],Bruitages,28
2gAieVf56m2lpS8iHASFEI,Chevaux en train de trotter et de hennir,16,38053,0,6Ito07edC1JSvB9nxaIe3S,1974-04-20,0.518,0.478,11,-25.642,0,0.19,0.216,0.795,0.176,0.0401,140.675,4,425.0,['classic tunisian pop'],Bruitages,28
6b1dqpUt8zIuWG7Nj5GweZ,Chevaux en train de galoper,16,40067,0,6Ito07edC1JSvB9nxaIe3S,1974-04-20,0.649,0.331,5,-27.055,1,0.445,0.265,0.000635,0.35,0.0359,100.778,4,425.0,['classic tunisian pop'],Bruitages,28
